kb_model,location,roi_height,roi_width,angle,description
03B01M004-T01,R1649,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R633,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R726,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1502,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R780,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1259,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R721,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R463,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R1268,205,96,90,CHIP RES 47K F 1/16W 0402
03B01M004-T01,R749,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2442,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R769,205,96,90,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R2547,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R852,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R114,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2110,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3330,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2005,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2435,205,96,90,CHIP RESISTOR 9.53K F 1/16W 0402
03B01M004-T01,R1808,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2372,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R3407,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1714,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R715,205,96,0,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R2791,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R708,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R440,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1741,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2352,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R161,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R2710,205,96,90,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R3197,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R308,205,96,90,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R3023,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1509,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R192,205,96,90,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R1924,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1837,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R1380,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1788,205,96,0,CHIP RES 1 F 1/16W 0402
03B01M004-T01,R159,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2139,205,96,90,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R1842,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2201,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2191,205,96,90,CHIP RES 12K F 1/16W 0402
03B01M004-T01,R366,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2006,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R385,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R955,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R283,205,96,0,CHIP RES 348 F 1/16W 0402
03B01M004-T01,R611,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2279,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2203,205,96,0,CHIP RESISTOR 16.5K F 1/16W 0402
03B01M004-T01,R2283,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R613,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3285,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R860,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1990,205,96,90,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R2287,205,96,0,CHIP RES 1.1K F 1/16W 0402
03B01M004-T01,R3249,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2443,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2853,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2971,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1056,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1690,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1269,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1481,205,96,0,CHIP RES SMD 0402 470 1% 1/16W
03B01M004-T01,R1797,205,96,90,CHIP RES 12K F 1/16W 0402
03B01M004-T01,R737,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3200,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R268,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R2275,205,96,0,CHIP RESISTOR 80.6K F 1/16W 0402
03B01M004-T01,R2452,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1478,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2697,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2148,205,96,0,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R706,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3310,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1573,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R3093,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R372,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R733,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2618,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1819,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R763,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R175,205,96,0,CHIP RES 348 F 1/16W 0402
03B01M004-T01,R3070,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1745,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2132,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1129,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2568,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R181,205,96,90,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R312,205,96,90,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R2927,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2207,205,96,90,CHIP RES 127 F 1/16W 0402
03B01M004-T01,R2525,205,96,0,CHIP RESISTOR 1.21M F 1/16W 0402
03B01M004-T01,R1041,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1541,205,96,90,CHIP RES 1.5K F 1/16W 0402
03B01M004-T01,R657,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3095,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1899,205,96,0,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R2711,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R729,205,96,0,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R466,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1815,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R1724,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1295,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2566,205,96,0,CHIP RES 110K F 1/16W 0402
03B01M004-T01,R343,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1452,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1062,205,96,0,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1696,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1173,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1886,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1705,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1138,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R1802,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R5114,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1605,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1945,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R65,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R710,205,96,90,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R3107,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R88,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2572,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3149,205,96,0,CHIP RESISTOR 27.4K F 1/16W 0402
03B01M004-T01,R656,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R316,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R298,205,96,0,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R2299,205,96,90,CHIP RES 2.87K F 1/16W 0402
03B01M004-T01,R1000,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R1586,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2044,205,96,0,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R694,205,96,0,CHIP RES 2K F 1/16W 0402
03B01M004-T01,R2341,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R152,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R723,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2651,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2908,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1253,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1671,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R171,205,96,0,CHIP RES 240 F 1/16W 0402
03B01M004-T01,R3055,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2391,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R3110,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R3334,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3123,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R364,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R607,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3122,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R344,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1139,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3056,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1989,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2304,205,96,90,CHIP RES 1.1K F 1/16W 0402
03B01M004-T01,R1734,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R801,205,96,90,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R1813,205,96,0,CHIP RESISTOR 2.55K F 1/16W 0402
03B01M004-T01,R2553,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1503,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1923,205,96,0,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R3100,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2349,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3317,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1108,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3072,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2538,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R176,205,96,90,CHIP RES 348 F 1/16W 0402
03B01M004-T01,R1625,205,96,90,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R744,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2454,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R774,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1030,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1841,205,96,90,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R64,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R3091,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3155,205,96,90,CHIP RESISTOR 27.4K F 1/16W 0402
03B01M004-T01,R21,205,96,90,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R2524,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2534,205,96,90,CHIP RES 110K F 1/16W 0402
03B01M004-T01,R2514,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2692,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1441,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2557,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R3117,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R341,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1216,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1799,205,96,90,CHIP RES 20K F 1/16W 0402
03B01M004-T01,R444,205,96,90,CHIP RES 10M J 1/16W 0402
03B01M004-T01,R772,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R2200,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R334,205,96,90,CHIP RES 75 F 1/16W 0402
03B01M004-T01,R3204,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R912,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R1661,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R2063,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R848,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1084,205,96,90,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1789,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R2380,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R2574,205,96,90,CHIP RES  12.1K F 1/16W 0402
03B01M004-T01,R1852,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2185,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1941,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2311,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R922,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1360,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R762,205,96,0,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R62,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R3105,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R690,205,96,90,CHIP RES 2K F 1/16W 0402
03B01M004-T01,R1142,205,96,90,CHIP RES 2K F 1/16W 0402
03B01M004-T01,R5502,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2801,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1621,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1580,205,96,90,CHIP RES 1.5K F 1/16W 0402
03B01M004-T01,R945,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2918,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1162,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1562,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2970,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1126,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1836,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R2555,205,96,0,CHIP RESISTOR 1.21M F 1/16W 0402
03B01M004-T01,R89,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2476,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2654,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R963,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R699,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1695,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R3024,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1462,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1497,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R850,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3283,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R653,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R775,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1718,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1498,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3066,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R944,205,96,90,CHIP RES 121K F 1/16W 0402
03B01M004-T01,R779,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R3169,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1636,205,96,90,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R608,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R460,205,96,90,CHIP RES 402 1/16W F 0402
03B01M004-T01,R2958,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2073,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1628,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3267,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1077,205,96,90,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R2155,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R253,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2276,205,96,0,CHIP RES 1.47K F 1/16W 0402
03B01M004-T01,R163,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R244,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3166,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R307,205,96,90,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R1728,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1607,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1676,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2714,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R150,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R3031,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R958,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1900,205,96,90,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R3406,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1634,205,96,90,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R422,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R442,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2045,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2370,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1183,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1442,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1499,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3277,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2587,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R965,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1674,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2071,205,96,90,CHIP RES 2.67K F 1/16W 0402
03B01M004-T01,R2639,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R1670,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R408,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1470,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2519,205,96,0,CHIP RES 110K F 1/16W 0402
03B01M004-T01,R2569,205,96,0,CHIP RESISTOR 1.21M F 1/16W 0402
03B01M004-T01,R2245,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R5113,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2444,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R2353,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R260,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1875,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R981,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1439,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R305,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R306,205,96,90,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R537,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R943,205,96,90,CHIP RES SMD 0402 475K F 1/16W
03B01M004-T01,R1290,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R110,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2550,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2189,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2074,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2001,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1830,205,96,0,CHIP RES 2.61K F 1/16W 0402
03B01M004-T01,R2280,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R469,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R862,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1319,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R41,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1749,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R345,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R678,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R878,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R3196,205,96,0,CHIP RES 21.5K B 1/16W 0402 TCR5
03B01M004-T01,R270,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2620,205,96,90,CHIP RES 6.49K F 1/16W 0402
03B01M004-T01,R1466,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R3068,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R155,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R447,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R2691,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R939,205,96,90,CHIP RES SMD 0402 475K F 1/16W
03B01M004-T01,R1034,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R3085,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1500,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R168,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R138,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2450,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2954,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2477,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1736,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1950,205,96,90,CHIP RESISTOR 3.16K F 1/16W 0402
03B01M004-T01,R2323,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1818,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1046,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R3329,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1838,205,96,90,CHIP RES SMD 0402 56.2K F 1/16W
03B01M004-T01,R2805,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2486,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1261,205,96,90,CHIP RES 20K F 1/16W 0402
03B01M004-T01,R46,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1810,205,96,90,CHIP RES 11.5K F 1/16W 0402
03B01M004-T01,R3276,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1052,205,96,0,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R742,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1367,205,96,90,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R147,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2571,205,96,0,CHIP RESISTOR 1.21M F 1/16W 0402
